,gene,log2fold_diff_mean,exp,pvalue
289,DSCR4,-0.03193453561816453,Yes_efield,0.8853579189604323
290,DUT,0.17875129831595357,Yes_efield,0.35062931711541173
291,DYNAP,-0.22932330843155224,Yes_efield,0.21740924560668
292,DYNC1H1,0.04605283505943297,Yes_efield,0.7871254991056832
293,DYNC1I2,0.14967655022389623,Yes_efield,0.42162251225223213
294,DYNLRB1,0.6526217374410402,Yes_efield,0.010842378718005518
295,DYNLT1,-0.4919828675915689,Yes_efield,0.008469006475329853
296,DYX1C1,0.11948972477980166,Yes_efield,0.5810587905760791
297,EARS2,-0.47291452712865195,Yes_efield,0.014577822041019576
298,ECT2,-0.8670160006252642,Yes_efield,7.615881309418978e-05
299,EDAR,0.4035781537074006,Yes_efield,0.041357164695264056
300,EEF1G,-0.43464174752620477,Yes_efield,0.017313680942172394
301,EFCAB1,-0.26334962314888766,Yes_efield,0.15058574548676648
302,EFNA1,0.3541540230543441,Yes_efield,0.06891054451720621
303,EFR3A,-0.4168630629062802,Yes_efield,0.040840163521759267
304,ELAC1,-0.0546533914868364,Yes_efield,0.7922698804709397
305,ELK1,0.2416108590076077,Yes_efield,0.20532855387961416
306,ELL,-0.4937956615798456,Yes_efield,0.006860883844994847
307,ELOF1,-4.707135653181692,Yes_efield,7.322962797518248e-07
308,ELOVL1,-2.762465012044281,Yes_efield,7.322962797518248e-07
309,ELSPBP1,-0.3420097363512556,Yes_efield,0.05909045140573425
310,ENY2,0.2643334721566432,Yes_efield,0.1672425566660015
311,EP400,-2.1744293835993433,Yes_efield,7.322962797518248e-07
312,EPC2,-0.8747477563746827,Yes_efield,0.0001384039968730949
313,EPHA7,0.2334403446640555,Yes_efield,0.21829898558657848
314,ERAP2,-0.24525145916467364,Yes_efield,0.1812638335344097
315,ERCC2,-1.0197976089321952,Yes_efield,0.00016330207038465694
316,ERCC3,-0.7873971156122771,Yes_efield,0.001571507816347416
317,ESF1,0.3332362799943872,Yes_efield,0.08976414567569893
318,ESPL1,-0.10364211915143338,Yes_efield,0.593644034439894
319,ETV5,-6.351455015218968,Yes_efield,7.322962797518248e-07
320,EXOC7,1.1918824905301364,Yes_efield,6.004829493964963e-05
321,FAM135A,-0.8716268223736344,Yes_efield,6.956814657642336e-05
322,FAM173A,0.453424388857177,Yes_efield,0.02840870187669229
323,FAM180A,0.007840034022017403,Yes_efield,0.945570980563026
324,FAM212B,-0.4075670306881492,Yes_efield,0.04209385475269439
325,FAM3C,-0.2901147523267888,Yes_efield,0.11151188059176863
326,FAM43B,-0.06816492463059813,Yes_efield,0.7330900889190758
327,FAM46A,-0.0691017063977354,Yes_efield,0.7275173142301644
328,FAM47E,0.6885309434975819,Yes_efield,0.001416993301319781
329,FAM69B,0.5634193856482755,Yes_efield,0.006273582228633883
330,FAM76A,0.462352639109415,Yes_efield,0.020488917611176306
331,FAM83A,0.5025962538517207,Yes_efield,0.022122670611302627
332,FANCB,-0.06952686913481188,Yes_efield,0.7277238217810544
333,FAR2,-0.42198421799961944,Yes_efield,0.030371255906427183
334,FARSA,0.17004867108358193,Yes_efield,0.3613552607249367
335,FASN,-1.8461784697807255,Yes_efield,3.807940654709489e-05
336,FAT2,0.1490694085719236,Yes_efield,0.4215104709214301
337,FBXO33,0.21198673989838443,Yes_efield,0.2610863249161978
338,FBXO6,0.18254741894467044,Yes_efield,0.3298020786229901
339,FCHO2,0.517752675452922,Yes_efield,0.011494854703264393
340,FDX1L,-1.5480729606806942,Yes_efield,6.590666517766423e-06
341,FECH,-1.322573095947572,Yes_efield,0.01899796238560159
342,FERMT1,0.19189470934219757,Yes_efield,0.306600735591613
343,FERMT3,-6.538382758490706,Yes_efield,7.322962797518248e-07
344,FGD2,-0.15752573922075847,Yes_efield,0.402198353431815
345,FH,-4.628432280932315,Yes_efield,7.322962797518248e-07
346,FIGNL1,-0.5542395182007746,Yes_efield,0.003903139171077226
347,FLAD1,-2.81301517225296,Yes_efield,7.322962797518248e-07
348,FLCN,-2.254562898748913,Yes_efield,1.4645925595036495e-06
349,FLG2,0.013529516415935694,Yes_efield,0.9187323219101217
350,FLOT1,0.3539573868533618,Yes_efield,0.07000093367775669
351,FMNL1,-2.252900194442984,Yes_efield,5.7851406100394156e-05
352,FNTA,-1.6486281283422315,Yes_efield,7.322962797518248e-07
353,FNTB,-0.41330655707930236,Yes_efield,0.029421467631589066
354,FRG1,-0.07663742669665922,Yes_efield,0.6968216510718072
355,FRMPD4,-0.04109120761174804,Yes_efield,0.8471042258987563
356,FRRS1,-0.10003177277742586,Yes_efield,0.6053856729894348
357,FXR1,-0.35862014399402903,Yes_efield,0.05412328574017762
358,FXYD4,-0.22602146815351656,Yes_efield,0.22294613777788355
359,GAB1,0.2776478116715988,Yes_efield,0.14957664121326847
360,GALK1,0.29296329915903513,Yes_efield,0.13027331127901037
361,GALNT6,-0.5494473197941981,Yes_efield,0.0037354433230140584
362,GAPT,-0.007966822208840948,Yes_efield,0.9909286798345742
363,GCLM,-0.8254837466995029,Yes_efield,0.0004642758413626569
364,GDF1,-0.9237563593868492,Yes_efield,0.019449789190208466
365,GDI2,1.4305049627397173,Yes_efield,
366,GEM,0.3276187220008319,Yes_efield,0.09457972601134693
367,GEMIN8,-0.6846889992495634,Yes_efield,0.00020577525461026278
368,GFPT1,-4.686126826306115,Yes_efield,7.322962797518248e-07
369,GIGYF2,-2.855615431984004,Yes_efield,7.322962797518248e-07
370,GINS4,0.3935637794290021,Yes_efield,0.04829493964963284
371,GIPC3,-0.17945927044831791,Yes_efield,0.33528404857321226
372,GJA9,-0.1432733466820062,Yes_efield,0.4511062250676001
373,GLE1,0.8856300800165435,Yes_efield,4.247318422560584e-05
374,GLG1,-0.8188661879648715,Yes_efield,0.001291770637482219
375,GLO1,-6.249576528023076e-05,Yes_efield,0.9768620005968215
376,GLRX2,0.6639968921331173,Yes_efield,0.0010127657548967737
377,GMDS,-4.233962613982242,Yes_efield,7.322962797518248e-07
378,GNA13,-1.9079012447529913,Yes_efield,0.023503781394914568
379,GNAI2,-3.366942881799435,Yes_efield,7.322962797518248e-07
380,GNG10,-0.5454298499199322,Yes_efield,0.0030119345986192553
381,GNG5,-3.219934933902222,Yes_efield,3.515022142808759e-05
382,GNPNAT1,-5.316807253512404,Yes_efield,7.322962797518248e-07
383,GOLGA6L2,0.14311265368713877,Yes_efield,0.4373507717487418
384,GON4L,0.9760879169876274,Yes_efield,0.0008040613151675037
385,GPATCH1,-0.29288600715478597,Yes_efield,0.10864713754537948
386,GPATCH3,-1.3026291696016858,Yes_efield,0.0001647666629441606
387,GPR179,-0.25012874116337586,Yes_efield,0.18646460171320714
388,GPR183,0.11013048740879448,Yes_efield,0.5418179621292979
389,GPR68,0.014004700446901533,Yes_efield,0.9187462355394369
390,GREM1,0.11784666554030027,Yes_efield,0.519200259232883
391,GRSF1,-1.5347851891247448,Yes_efield,7.322962797518248e-07
392,GSS,-4.10162737153872,Yes_efield,7.322962797518248e-07
393,GTPBP4,0.5270106498562129,Yes_efield,0.009762241705371577
394,GTPBP8,-0.10299889978018739,Yes_efield,0.5931079935631157
395,HACE1,0.4167491657647016,Yes_efield,0.035115803502939254
396,HAGH,0.24210273551764339,Yes_efield,0.20223386980138294
397,HARS,0.2385914220595037,Yes_efield,0.2131421551845661
398,HAS1,-0.15190800173529254,Yes_efield,0.42084408130685597
399,HAS3,1.0517241241202395,Yes_efield,0.0006634604294551532
400,HAUS2,-0.8632536141739161,Yes_efield,0.02167523758437426
401,HAUS3,0.1886045308833301,Yes_efield,0.3194554644863765
402,HAUS5,-0.22383729157082466,Yes_efield,0.23302253458726865
403,HAUS8,-0.033465124983677264,Yes_efield,0.8839453194367909
404,HCAR2,-0.44714126803890397,Yes_efield,0.01615665282016451
405,HEATR1,0.8702839788926431,Yes_efield,0.003067589115880394
406,HEATR5A,-0.0680070627977873,Yes_efield,0.7343130237062613
407,HGFAC,-1.9172469894965871,Yes_efield,0.013646341173175255
408,HGS,0.0110075308302751,Yes_efield,0.9301781127626426
409,HIBADH,-0.3830409007879494,Yes_efield,0.03620326347837072
410,HK2,-0.46341544937093015,Yes_efield,0.01124440937558927
411,HOMER1,0.5188459067811827,Yes_efield,0.009335312974276262
