,cell,frame,x,y,celltype,position,E_V_cm,date,trial,user,scope
12192,0,23,606.1324136970636,62.06423051462989,CR02-high,6,0,20250507,0,NB,Oslo
12193,0,24,602.8417118986863,61.153263575149225,CR02-high,6,0,20250507,0,NB,Oslo
12194,0,25,600.9431443247292,59.36577867225914,CR02-high,6,0,20250507,0,NB,Oslo
12195,0,26,599.994976233849,59.83500065589632,CR02-high,6,0,20250507,0,NB,Oslo
12196,0,27,599.9551133641471,58.635236880425104,CR02-high,6,0,20250507,0,NB,Oslo
12197,0,28,603.516227593173,59.07017427654231,CR02-high,6,0,20250507,0,NB,Oslo
12198,0,29,608.2842433472429,60.226231509316655,CR02-high,6,0,20250507,0,NB,Oslo
12199,0,30,605.7644549610368,61.64634783368788,CR02-high,6,0,20250507,0,NB,Oslo
12200,0,31,605.9345888671229,59.498223954776,CR02-high,6,0,20250507,0,NB,Oslo
12201,0,32,607.3012864758546,63.6113070100956,CR02-high,6,0,20250507,0,NB,Oslo
12202,0,33,605.3304932396369,64.3734677942671,CR02-high,6,0,20250507,0,NB,Oslo
12203,0,35,604.9558710875649,60.20051249890032,CR02-high,6,0,20250507,0,NB,Oslo
12204,0,36,599.6522600395273,60.04397530133416,CR02-high,6,0,20250507,0,NB,Oslo
12205,0,1,362.56576444479066,613.544847221555,CR02-high,8,0,20250507,0,NB,Oslo
12206,0,2,358.9853933978322,609.8632060079614,CR02-high,8,0,20250507,0,NB,Oslo
12207,0,3,360.1412896816849,608.2764151845658,CR02-high,8,0,20250507,0,NB,Oslo
12208,0,4,366.12607789655306,603.533386580973,CR02-high,8,0,20250507,0,NB,Oslo
12209,0,5,371.18596997767264,602.5546779115645,CR02-high,8,0,20250507,0,NB,Oslo
12210,0,6,377.86757490095306,598.3953292769467,CR02-high,8,0,20250507,0,NB,Oslo
12211,0,7,378.675631608138,597.7018875004071,CR02-high,8,0,20250507,0,NB,Oslo
12212,0,8,378.89344420815183,596.9556365719613,CR02-high,8,0,20250507,0,NB,Oslo
12213,0,9,373.3725752435703,599.6206886416368,CR02-high,8,0,20250507,0,NB,Oslo
12214,0,10,372.0489136498679,602.2854555593187,CR02-high,8,0,20250507,0,NB,Oslo
12215,0,11,369.56171568781167,609.6920696976432,CR02-high,8,0,20250507,0,NB,Oslo
12216,0,12,369.08545151001687,613.0681024510233,CR02-high,8,0,20250507,0,NB,Oslo
12217,0,13,365.953611552456,617.5726013807414,CR02-high,8,0,20250507,0,NB,Oslo
12218,0,14,362.26677225446207,618.6905299309526,CR02-high,8,0,20250507,0,NB,Oslo
12219,0,15,361.05610767514446,619.9603531586479,CR02-high,8,0,20250507,0,NB,Oslo
12220,0,16,355.68011946146447,621.0955421278267,CR02-high,8,0,20250507,0,NB,Oslo
12221,0,17,353.3998124210834,622.0093626872558,CR02-high,8,0,20250507,0,NB,Oslo
12222,0,18,350.43833307007066,623.4852826742077,CR02-high,8,0,20250507,0,NB,Oslo
12223,0,19,351.2751845953297,623.7673430766455,CR02-high,8,0,20250507,0,NB,Oslo
12224,0,20,352.7037433135142,623.6730034371167,CR02-high,8,0,20250507,0,NB,Oslo
12225,0,21,352.4073592415431,622.0293779106959,CR02-high,8,0,20250507,0,NB,Oslo
12226,0,22,355.0924824699041,619.393986158504,CR02-high,8,0,20250507,0,NB,Oslo
12227,0,23,355.2001753987248,617.6522239511369,CR02-high,8,0,20250507,0,NB,Oslo
12228,0,24,354.74194978232066,617.5613006757209,CR02-high,8,0,20250507,0,NB,Oslo
12229,0,25,355.707738735412,613.4324099892704,CR02-high,8,0,20250507,0,NB,Oslo
12230,0,26,363.59364086325377,609.6075571049265,CR02-high,8,0,20250507,0,NB,Oslo
12231,0,27,372.87568066910063,608.2567758296302,CR02-high,8,0,20250507,0,NB,Oslo
12232,0,28,377.5856084017912,609.1346843155243,CR02-high,8,0,20250507,0,NB,Oslo
12233,0,29,383.46420714007394,596.5708737803254,CR02-high,8,0,20250507,0,NB,Oslo
12234,0,30,382.3111308073978,589.1005140800042,CR02-high,8,0,20250507,0,NB,Oslo
12235,0,31,380.8844598512503,589.1421448798615,CR02-high,8,0,20250507,0,NB,Oslo
12236,0,1,595.8545311970063,159.65631345996263,CR02-high,10,0,20250507,0,NB,Oslo
12237,0,2,596.5582394325826,157.47244425460383,CR02-high,10,0,20250507,0,NB,Oslo
12238,0,3,596.3623890626147,155.98802088415022,CR02-high,10,0,20250507,0,NB,Oslo
12239,0,4,594.4696713608565,152.36690722453915,CR02-high,10,0,20250507,0,NB,Oslo
12240,0,5,590.9519802768887,148.9636744934103,CR02-high,10,0,20250507,0,NB,Oslo
12241,0,6,586.867148746423,149.52450339040956,CR02-high,10,0,20250507,0,NB,Oslo
12242,0,7,587.1866575426305,147.33687211690122,CR02-high,10,0,20250507,0,NB,Oslo
12243,0,8,580.8475524242284,152.82552029165717,CR02-high,10,0,20250507,0,NB,Oslo
12244,0,9,581.7102137972284,155.9652485629404,CR02-high,10,0,20250507,0,NB,Oslo
12245,0,10,592.436897896744,170.53528782769308,CR02-high,10,0,20250507,0,NB,Oslo
12246,0,11,593.4827067201672,170.91563255628418,CR02-high,10,0,20250507,0,NB,Oslo
12247,0,12,590.4789497223298,174.8510293193222,CR02-high,10,0,20250507,0,NB,Oslo
12248,0,13,589.5775914903638,178.75384219864222,CR02-high,10,0,20250507,0,NB,Oslo
12249,0,14,590.6878894683456,186.51552124861288,CR02-high,10,0,20250507,0,NB,Oslo
12250,0,15,591.8335532603685,187.29545902171537,CR02-high,10,0,20250507,0,NB,Oslo
12251,0,16,592.2609845935848,174.0606790010755,CR02-high,10,0,20250507,0,NB,Oslo
12252,0,17,591.9376888640379,164.1034156825593,CR02-high,10,0,20250507,0,NB,Oslo
12253,0,18,595.371972251788,160.67327365028103,CR02-high,10,0,20250507,0,NB,Oslo
12254,0,19,595.174751098497,161.557872009788,CR02-high,10,0,20250507,0,NB,Oslo
12255,0,20,593.031688402101,161.2882027354542,CR02-high,10,0,20250507,0,NB,Oslo
12256,0,21,593.7778884086305,159.63631716050494,CR02-high,10,0,20250507,0,NB,Oslo
12257,0,22,594.4009406432072,160.47410980002377,CR02-high,10,0,20250507,0,NB,Oslo
12258,0,23,595.7338244340078,161.40961939673622,CR02-high,10,0,20250507,0,NB,Oslo
12259,0,24,593.7035523486791,159.7139860818566,CR02-high,10,0,20250507,0,NB,Oslo
12260,0,25,592.2528992011746,159.87671141070012,CR02-high,10,0,20250507,0,NB,Oslo
12261,0,26,586.095714659628,155.11169161515258,CR02-high,10,0,20250507,0,NB,Oslo
12262,0,27,583.2813414683958,150.34793105598533,CR02-high,10,0,20250507,0,NB,Oslo
12263,0,28,583.7328152332408,149.5029057712503,CR02-high,10,0,20250507,0,NB,Oslo
12264,0,29,582.761181513277,152.33752470743835,CR02-high,10,0,20250507,0,NB,Oslo
12265,0,30,585.2120012719575,159.2912350125159,CR02-high,10,0,20250507,0,NB,Oslo
12266,0,31,590.847667929033,165.117342406738,CR02-high,10,0,20250507,0,NB,Oslo
12267,0,32,593.5385331896508,169.75947930872826,CR02-high,10,0,20250507,0,NB,Oslo
12268,0,33,594.2250339967459,174.33234670504285,CR02-high,10,0,20250507,0,NB,Oslo
12269,0,34,588.368051159722,181.9632990037266,CR02-high,10,0,20250507,0,NB,Oslo
12270,0,35,586.1693979759417,183.78171552415063,CR02-high,10,0,20250507,0,NB,Oslo
12271,0,36,585.8332812832882,184.73433824702505,CR02-high,10,0,20250507,0,NB,Oslo
12272,0,0,573.2370881726451,554.117158943996,CR02-high,11,0,20250507,0,NB,Oslo
12273,0,1,567.6513823612875,554.2834403080268,CR02-high,11,0,20250507,0,NB,Oslo
12274,0,2,565.4938299374089,553.7933724203281,CR02-high,11,0,20250507,0,NB,Oslo
12275,0,3,566.3580465831369,550.7658704111793,CR02-high,11,0,20250507,0,NB,Oslo
12276,0,4,569.413333326921,550.9639710776465,CR02-high,11,0,20250507,0,NB,Oslo
12277,0,5,568.0147357376267,551.5416883119623,CR02-high,11,0,20250507,0,NB,Oslo
12278,0,6,567.5081262017359,553.8528267033655,CR02-high,11,0,20250507,0,NB,Oslo
12279,0,7,568.8138259012239,557.187861073201,CR02-high,11,0,20250507,0,NB,Oslo
12280,0,8,570.2004715068447,554.2465933087766,CR02-high,11,0,20250507,0,NB,Oslo
12281,0,9,568.4389785716538,552.0587836833489,CR02-high,11,0,20250507,0,NB,Oslo
12282,0,10,565.9655397970984,548.280543694703,CR02-high,11,0,20250507,0,NB,Oslo
12283,0,11,565.1758028435305,546.9484688327562,CR02-high,11,0,20250507,0,NB,Oslo
12284,0,12,573.1437419215703,551.3842809124112,CR02-high,11,0,20250507,0,NB,Oslo
12285,0,13,577.6761200315528,557.2016664875248,CR02-high,11,0,20250507,0,NB,Oslo
12286,0,14,577.6703433957106,563.3631028975661,CR02-high,11,0,20250507,0,NB,Oslo
12287,0,15,574.9864967921761,564.4168689579006,CR02-high,11,0,20250507,0,NB,Oslo
12288,0,16,572.1166298819721,564.2605847458499,CR02-high,11,0,20250507,0,NB,Oslo
12289,0,17,572.7267092171826,563.9205004512446,CR02-high,11,0,20250507,0,NB,Oslo
12290,0,18,573.9567288705964,561.3776393683276,CR02-high,11,0,20250507,0,NB,Oslo
12291,0,19,573.1454751951578,561.853226641052,CR02-high,11,0,20250507,0,NB,Oslo
12292,0,20,571.9416178078066,562.0491965569961,CR02-high,11,0,20250507,0,NB,Oslo
12293,0,21,569.0304296692624,560.6756825667081,CR02-high,11,0,20250507,0,NB,Oslo
12294,0,23,568.1157678708992,560.9238230694565,CR02-high,11,0,20250507,0,NB,Oslo
12295,0,24,572.8514855187207,562.8003556215403,CR02-high,11,0,20250507,0,NB,Oslo
12296,0,25,575.4932630793787,566.4009098284865,CR02-high,11,0,20250507,0,NB,Oslo
12297,0,26,577.001151384072,565.9689888784873,CR02-high,11,0,20250507,0,NB,Oslo
12298,0,27,574.6145071908413,562.3360664711691,CR02-high,11,0,20250507,0,NB,Oslo
12299,0,28,572.9649052832497,562.6358794705733,CR02-high,11,0,20250507,0,NB,Oslo
12300,0,29,570.3027544475729,567.2696876762521,CR02-high,11,0,20250507,0,NB,Oslo
12301,0,30,569.988265578445,573.8459903639574,CR02-high,11,0,20250507,0,NB,Oslo
12302,0,31,568.8077417619672,574.9454057354043,CR02-high,11,0,20250507,0,NB,Oslo
12303,0,32,567.4449804322899,574.6203860134116,CR02-high,11,0,20250507,0,NB,Oslo
12304,0,33,566.8826478053053,574.5594020268151,CR02-high,11,0,20250507,0,NB,Oslo
12305,0,34,567.1219474872236,573.9232275881491,CR02-high,11,0,20250507,0,NB,Oslo
12306,0,35,567.0825146201521,572.527332419512,CR02-high,11,0,20250507,0,NB,Oslo
12307,0,36,567.7400091030815,571.9656279335455,CR02-high,11,0,20250507,0,NB,Oslo
12308,0,0,437.78890508122936,37.18416762467792,CR02-high,12,0,20250507,0,NB,Oslo
12309,0,1,440.2786386556824,36.22121489165656,CR02-high,12,0,20250507,0,NB,Oslo
12310,0,2,442.0090051006894,32.735990205343775,CR02-high,12,0,20250507,0,NB,Oslo
12311,0,3,442.61721084575566,31.911542867692955,CR02-high,12,0,20250507,0,NB,Oslo
12312,0,4,441.3855866790841,32.269091776392905,CR02-high,12,0,20250507,0,NB,Oslo
12313,0,5,443.8458540225964,33.27099820187278,CR02-high,12,0,20250507,0,NB,Oslo
12314,0,7,440.3028350080056,36.04956589323005,CR02-high,12,0,20250507,0,NB,Oslo
12315,0,8,437.47991619254447,37.67339985589882,CR02-high,12,0,20250507,0,NB,Oslo
12316,0,9,438.3331789633999,37.34896869809902,CR02-high,12,0,20250507,0,NB,Oslo
12317,0,10,441.1793261376423,37.51478052488852,CR02-high,12,0,20250507,0,NB,Oslo
12318,0,11,441.8195487972724,37.58804964654819,CR02-high,12,0,20250507,0,NB,Oslo
12319,0,12,440.5084227182769,36.84811579756596,CR02-high,12,0,20250507,0,NB,Oslo
12320,0,13,439.8169876940066,36.241814318835786,CR02-high,12,0,20250507,0,NB,Oslo
12321,0,14,437.5995443265701,37.04032455665815,CR02-high,12,0,20250507,0,NB,Oslo
12322,0,15,436.177989893412,38.702516477856506,CR02-high,12,0,20250507,0,NB,Oslo
12323,0,16,437.88943861717513,37.76066314609959,CR02-high,12,0,20250507,0,NB,Oslo
12324,0,17,439.9987367745855,37.68719995017924,CR02-high,12,0,20250507,0,NB,Oslo
12325,0,18,441.395273518539,37.68206720880158,CR02-high,12,0,20250507,0,NB,Oslo
12326,0,19,445.3447001439715,37.66804002956433,CR02-high,12,0,20250507,0,NB,Oslo
12327,0,20,447.6187941061356,38.42525444382491,CR02-high,12,0,20250507,0,NB,Oslo
12328,0,21,449.70624841633065,39.34968438464734,CR02-high,12,0,20250507,0,NB,Oslo
12329,0,22,448.8427018194228,39.57364768344056,CR02-high,12,0,20250507,0,NB,Oslo
12330,0,23,445.6148299943228,38.80805565207822,CR02-high,12,0,20250507,0,NB,Oslo
12331,0,24,441.7265815628085,37.49319107082042,CR02-high,12,0,20250507,0,NB,Oslo
12332,0,25,441.2073266942677,38.06096339919535,CR02-high,12,0,20250507,0,NB,Oslo
12333,0,26,442.8795489975613,37.92909227518153,CR02-high,12,0,20250507,0,NB,Oslo
12334,0,27,444.4931283478744,37.67401540615625,CR02-high,12,0,20250507,0,NB,Oslo
12335,0,28,445.9196534807415,38.24897598605617,CR02-high,12,0,20250507,0,NB,Oslo
12336,0,29,446.48608933596427,37.66900713769524,CR02-high,12,0,20250507,0,NB,Oslo
12337,0,30,445.6753000181109,37.31198692997762,CR02-high,12,0,20250507,0,NB,Oslo
12338,0,31,444.507414743937,38.59092474331627,CR02-high,12,0,20250507,0,NB,Oslo
12339,0,32,438.38819798355706,38.85523374066218,CR02-high,12,0,20250507,0,NB,Oslo
12340,0,33,436.76661316247527,40.2865625724487,CR02-high,12,0,20250507,0,NB,Oslo
12341,0,34,436.0385441997922,41.07384680176812,CR02-high,12,0,20250507,0,NB,Oslo
12342,0,35,436.01269342822286,42.253774701511446,CR02-high,12,0,20250507,0,NB,Oslo
12343,0,36,436.8675212776248,42.1665533498782,CR02-high,12,0,20250507,0,NB,Oslo
12344,0,0,626.0980321484479,49.95610134669505,CR02-high,14,0,20250507,0,NB,Oslo
12345,0,1,629.943007834687,50.6688736759758,CR02-high,14,0,20250507,0,NB,Oslo
12346,0,2,631.4448611405669,51.28312186118492,CR02-high,14,0,20250507,0,NB,Oslo
12347,0,3,631.0400831306486,51.97750686794399,CR02-high,14,0,20250507,0,NB,Oslo
12348,0,4,631.1618415036731,52.40203941079375,CR02-high,14,0,20250507,0,NB,Oslo
12349,0,5,630.1160646342692,53.18189074526097,CR02-high,14,0,20250507,0,NB,Oslo
12350,0,6,629.0601173328787,56.4422939891099,CR02-high,14,0,20250507,0,NB,Oslo
12351,0,7,627.53813006486,59.71278790096737,CR02-high,14,0,20250507,0,NB,Oslo
12352,0,8,625.0333077794777,68.82483543439083,CR02-high,14,0,20250507,0,NB,Oslo
12353,0,9,624.7453784174199,72.43062831524868,CR02-high,14,0,20250507,0,NB,Oslo
12354,0,10,625.805891332821,71.79105699042432,CR02-high,14,0,20250507,0,NB,Oslo
12355,0,11,625.0722811131957,73.13873705939474,CR02-high,14,0,20250507,0,NB,Oslo
12356,0,12,624.9227273779177,73.70364624529675,CR02-high,14,0,20250507,0,NB,Oslo
12357,0,13,625.1299888342652,74.49775827746703,CR02-high,14,0,20250507,0,NB,Oslo
12358,0,14,626.6149532557846,75.37402510304666,CR02-high,14,0,20250507,0,NB,Oslo
12359,0,15,627.5517306365033,74.99809082836988,CR02-high,14,0,20250507,0,NB,Oslo
12360,0,16,624.9421140170912,74.30366037607682,CR02-high,14,0,20250507,0,NB,Oslo
12361,0,17,624.0280610185849,73.98553579413826,CR02-high,14,0,20250507,0,NB,Oslo
12362,0,18,627.9954485900655,73.19076593336072,CR02-high,14,0,20250507,0,NB,Oslo
12363,0,19,628.8720454297235,72.2975934688996,CR02-high,14,0,20250507,0,NB,Oslo
12364,0,20,629.078750501678,72.13125050847222,CR02-high,14,0,20250507,0,NB,Oslo
12365,0,21,628.1922095344803,72.08868411832678,CR02-high,14,0,20250507,0,NB,Oslo
12366,0,22,624.0788333092096,75.30277041731719,CR02-high,14,0,20250507,0,NB,Oslo
12367,0,23,620.4382258153443,76.98973707147286,CR02-high,14,0,20250507,0,NB,Oslo
12368,0,24,616.8740132257743,73.71805795400998,CR02-high,14,0,20250507,0,NB,Oslo
12369,0,25,615.0815431267207,70.55778837106087,CR02-high,14,0,20250507,0,NB,Oslo
12370,0,26,615.6283207140223,63.95586895643786,CR02-high,14,0,20250507,0,NB,Oslo
12371,0,27,621.5519476797929,51.82950914948863,CR02-high,14,0,20250507,0,NB,Oslo
12372,0,28,632.0115607635595,49.20885028768888,CR02-high,14,0,20250507,0,NB,Oslo
12373,0,29,634.494280454099,48.44309659262522,CR02-high,14,0,20250507,0,NB,Oslo
12374,0,31,639.9837123741598,45.4767191523034,CR02-high,14,0,20250507,0,NB,Oslo
12375,0,32,643.6061952024623,46.19475303586226,CR02-high,14,0,20250507,0,NB,Oslo
12376,0,33,647.830704852943,49.094150402574925,CR02-high,14,0,20250507,0,NB,Oslo
12377,0,34,647.1263494354592,51.75244754110379,CR02-high,14,0,20250507,0,NB,Oslo
12378,0,35,646.4767790983399,50.45665199915579,CR02-high,14,0,20250507,0,NB,Oslo
12379,0,36,644.9487601402749,46.96362161324584,CR02-high,14,0,20250507,0,NB,Oslo
12380,0,1,641.4941455740434,602.4729474976295,CR02-high,15,0,20250507,0,NB,Oslo
12381,0,2,640.4446090928753,604.4287365501189,CR02-high,15,0,20250507,0,NB,Oslo
12382,0,3,639.9300974743996,604.5495516717787,CR02-high,15,0,20250507,0,NB,Oslo
12383,0,4,639.2752296399758,604.2492883367701,CR02-high,15,0,20250507,0,NB,Oslo
12384,0,5,639.0712033751496,605.2289612307294,CR02-high,15,0,20250507,0,NB,Oslo
12385,0,6,638.7633098299161,605.6701840020526,CR02-high,15,0,20250507,0,NB,Oslo
12386,0,7,638.6856262839076,606.6673050774691,CR02-high,15,0,20250507,0,NB,Oslo
12387,0,8,638.4652777187513,608.1988112991635,CR02-high,15,0,20250507,0,NB,Oslo
12388,0,9,638.8573571391738,608.0137920508033,CR02-high,15,0,20250507,0,NB,Oslo
12389,0,10,639.1261032702492,608.6129916402779,CR02-high,15,0,20250507,0,NB,Oslo
12390,0,11,638.9483996323873,609.4286449153151,CR02-high,15,0,20250507,0,NB,Oslo
12391,0,12,639.379811019209,607.7502754702587,CR02-high,15,0,20250507,0,NB,Oslo
12392,0,13,646.8887580219235,593.6521656592208,CR02-high,15,0,20250507,0,NB,Oslo
12393,0,14,647.0957490223624,593.4060121399558,CR02-high,15,0,20250507,0,NB,Oslo
12394,0,15,645.1199170981834,592.1698810827497,CR02-high,15,0,20250507,0,NB,Oslo
12395,0,16,641.9579043109386,598.144319162273,CR02-high,15,0,20250507,0,NB,Oslo
12396,0,17,640.9858074057348,598.4263446728659,CR02-high,15,0,20250507,0,NB,Oslo
12397,0,18,641.8638833239488,596.5177380938165,CR02-high,15,0,20250507,0,NB,Oslo
12398,0,19,643.0754273317694,592.6261508935318,CR02-high,15,0,20250507,0,NB,Oslo
12399,0,20,643.5515899955391,591.6533985666838,CR02-high,15,0,20250507,0,NB,Oslo
12400,0,21,645.2205758010845,591.2295291136684,CR02-high,15,0,20250507,0,NB,Oslo
12401,0,22,648.4707941034964,583.5906896324559,CR02-high,15,0,20250507,0,NB,Oslo
12402,0,23,645.6938656622872,588.3758193273828,CR02-high,15,0,20250507,0,NB,Oslo
12403,0,24,642.9644738204843,597.8023332615214,CR02-high,15,0,20250507,0,NB,Oslo
12404,0,25,640.2507805061289,605.0309191032487,CR02-high,15,0,20250507,0,NB,Oslo
12405,0,0,461.7599754385118,510.33808208268346,CR02-high,20,0,20250507,0,NB,Oslo
12406,0,1,465.0812405712383,505.5451649122792,CR02-high,20,0,20250507,0,NB,Oslo
12407,0,2,467.8861975357992,501.7886546581115,CR02-high,20,0,20250507,0,NB,Oslo
12408,0,3,464.16562690778966,501.19336123884193,CR02-high,20,0,20250507,0,NB,Oslo
12409,0,4,466.1949057529498,513.2899014036709,CR02-high,20,0,20250507,0,NB,Oslo
12410,0,5,463.376138769003,515.7076763444928,CR02-high,20,0,20250507,0,NB,Oslo
12411,0,6,468.0361995621498,511.8326809232749,CR02-high,20,0,20250507,0,NB,Oslo
12412,0,7,466.8461837402267,511.25266000832784,CR02-high,20,0,20250507,0,NB,Oslo
12413,0,8,465.1035374112913,511.9404749863159,CR02-high,20,0,20250507,0,NB,Oslo
12414,0,9,464.18318322326814,512.3136458685187,CR02-high,20,0,20250507,0,NB,Oslo
12415,0,10,465.2268414809963,509.69147901881865,CR02-high,20,0,20250507,0,NB,Oslo
12416,0,11,464.2569628768964,511.0251904271115,CR02-high,20,0,20250507,0,NB,Oslo
12417,0,12,464.81058196357975,511.4644950897182,CR02-high,20,0,20250507,0,NB,Oslo
12418,0,13,465.5766002621469,510.8274520358778,CR02-high,20,0,20250507,0,NB,Oslo
12419,0,14,466.6509200816689,508.5516965610533,CR02-high,20,0,20250507,0,NB,Oslo
12420,0,15,466.7073544326356,507.7008184033776,CR02-high,20,0,20250507,0,NB,Oslo
12421,0,16,466.0321748008668,507.2027769789077,CR02-high,20,0,20250507,0,NB,Oslo
12422,0,17,466.3384873121087,504.76760001263847,CR02-high,20,0,20250507,0,NB,Oslo
12423,0,18,466.36198663405344,502.51989813848326,CR02-high,20,0,20250507,0,NB,Oslo
12424,0,19,465.1581352360216,506.6940435223408,CR02-high,20,0,20250507,0,NB,Oslo
12425,0,21,462.0457118182037,507.8377064634124,CR02-high,20,0,20250507,0,NB,Oslo
12426,0,22,462.3492014555986,507.582690521756,CR02-high,20,0,20250507,0,NB,Oslo
12427,0,23,461.85827238954846,507.3840091293459,CR02-high,20,0,20250507,0,NB,Oslo
12428,0,24,461.9756319713037,507.47539070867634,CR02-high,20,0,20250507,0,NB,Oslo
12429,0,25,463.595367702341,507.6383820199653,CR02-high,20,0,20250507,0,NB,Oslo
12430,0,26,465.50621786817743,509.5352921413266,CR02-high,20,0,20250507,0,NB,Oslo
12431,0,27,467.0637355714048,510.38871112092585,CR02-high,20,0,20250507,0,NB,Oslo
12432,0,28,462.5929563741394,510.4890669317872,CR02-high,20,0,20250507,0,NB,Oslo
12433,0,29,458.4477432277221,507.2077281781673,CR02-high,20,0,20250507,0,NB,Oslo
12434,0,30,462.177289973199,506.24900412981685,CR02-high,20,0,20250507,0,NB,Oslo
12435,0,31,459.4554234320371,509.7642910476968,CR02-high,20,0,20250507,0,NB,Oslo
12436,0,32,455.646412931628,506.0274276217175,CR02-high,20,0,20250507,0,NB,Oslo
12437,0,33,463.1741269236911,500.3621179570701,CR02-high,20,0,20250507,0,NB,Oslo
12438,0,34,469.7425685695547,493.3628756361,CR02-high,20,0,20250507,0,NB,Oslo
12439,0,35,468.0497041239839,483.2678834307434,CR02-high,20,0,20250507,0,NB,Oslo
12440,0,36,464.4255579447067,477.1089725460084,CR02-high,20,0,20250507,0,NB,Oslo
12441,0,0,169.93914752040348,610.6775753012582,CR02-high,5,0,20250508,0,NB,Oslo
12442,0,1,170.42956758722943,610.0691657440399,CR02-high,5,0,20250508,0,NB,Oslo
12443,0,2,170.3709166634641,610.9204148615125,CR02-high,5,0,20250508,0,NB,Oslo
12444,0,3,171.95695006803058,611.1239670508137,CR02-high,5,0,20250508,0,NB,Oslo
12445,0,4,169.49738087768097,613.6135531601878,CR02-high,5,0,20250508,0,NB,Oslo
12446,0,6,171.5007799610413,611.6296611092615,CR02-high,5,0,20250508,0,NB,Oslo
12447,0,7,170.12619695649067,611.3418833080992,CR02-high,5,0,20250508,0,NB,Oslo
12448,0,8,169.01220011687192,614.4909815815882,CR02-high,5,0,20250508,0,NB,Oslo
12449,0,9,170.36497234562287,614.1517377062534,CR02-high,5,0,20250508,0,NB,Oslo
12450,0,10,170.42026957992715,614.1985573567162,CR02-high,5,0,20250508,0,NB,Oslo
12451,0,11,169.45513636424852,612.6370717282357,CR02-high,5,0,20250508,0,NB,Oslo
12452,0,12,171.51105151103337,613.2270286338863,CR02-high,5,0,20250508,0,NB,Oslo
12453,0,13,171.0438671564521,612.2043381811469,CR02-high,5,0,20250508,0,NB,Oslo
12454,0,14,171.71185364265992,612.0251222265059,CR02-high,5,0,20250508,0,NB,Oslo
12455,0,15,171.04363813541252,610.309839289847,CR02-high,5,0,20250508,0,NB,Oslo
12456,0,16,170.92937482116977,609.5472638403205,CR02-high,5,0,20250508,0,NB,Oslo
12457,0,17,170.60579887283674,610.7773966592324,CR02-high,5,0,20250508,0,NB,Oslo
12458,0,18,170.50977970823993,612.398103598467,CR02-high,5,0,20250508,0,NB,Oslo
12459,0,19,170.46029322087836,610.6444567906218,CR02-high,5,0,20250508,0,NB,Oslo
12460,0,20,169.4286380911098,610.4623869119557,CR02-high,5,0,20250508,0,NB,Oslo
12461,0,21,169.15580025764578,609.9543570926256,CR02-high,5,0,20250508,0,NB,Oslo
12462,0,22,169.3519114419626,609.9527114061942,CR02-high,5,0,20250508,0,NB,Oslo
12463,0,23,169.85395665298907,609.77486726709,CR02-high,5,0,20250508,0,NB,Oslo
12464,0,24,168.98821663964563,609.9357067852899,CR02-high,5,0,20250508,0,NB,Oslo
12465,0,25,171.19198911760324,608.1744858328937,CR02-high,5,0,20250508,0,NB,Oslo
12466,0,26,170.8837888336801,609.3673725446547,CR02-high,5,0,20250508,0,NB,Oslo
12467,0,27,171.05118531329748,609.765183222138,CR02-high,5,0,20250508,0,NB,Oslo
12468,0,28,170.3844401455086,609.6946725161098,CR02-high,5,0,20250508,0,NB,Oslo
12469,0,29,171.06294713881044,608.6300513908509,CR02-high,5,0,20250508,0,NB,Oslo
12470,0,30,171.8215407035628,607.1641572539676,CR02-high,5,0,20250508,0,NB,Oslo
12471,0,31,171.19898761474033,608.7927090515076,CR02-high,5,0,20250508,0,NB,Oslo
12472,0,32,172.46285777718683,608.6169692959553,CR02-high,5,0,20250508,0,NB,Oslo
12473,0,33,172.4946066173199,607.9683856797379,CR02-high,5,0,20250508,0,NB,Oslo
12474,0,34,171.90755771512323,608.4694193582519,CR02-high,5,0,20250508,0,NB,Oslo
12475,0,35,170.68811391246183,609.9889678528278,CR02-high,5,0,20250508,0,NB,Oslo
12476,0,36,172.1615409069831,608.8702905561453,CR02-high,5,0,20250508,0,NB,Oslo
12477,0,1,487.4428890457263,618.03780976141,CR02-high,7,0,20250508,0,NB,Oslo
12478,0,2,487.792234018986,617.5859483873337,CR02-high,7,0,20250508,0,NB,Oslo
12479,0,3,488.8014865743969,616.8877864835177,CR02-high,7,0,20250508,0,NB,Oslo
12480,0,4,488.75709333989886,617.6529337165425,CR02-high,7,0,20250508,0,NB,Oslo
12481,0,5,488.3983307256384,616.3920638639725,CR02-high,7,0,20250508,0,NB,Oslo
12482,0,6,488.589564065586,615.9311012956211,CR02-high,7,0,20250508,0,NB,Oslo
12483,0,7,488.9230939777024,616.5668392451937,CR02-high,7,0,20250508,0,NB,Oslo
12484,0,8,488.3258760872957,617.8549679337794,CR02-high,7,0,20250508,0,NB,Oslo
12485,0,9,489.43562321831575,618.0003751233859,CR02-high,7,0,20250508,0,NB,Oslo
12486,0,10,488.4252048770079,618.8730816236108,CR02-high,7,0,20250508,0,NB,Oslo
12487,0,11,489.96613731879626,618.284253174734,CR02-high,7,0,20250508,0,NB,Oslo
12488,0,12,490.8694395925951,618.2028963392103,CR02-high,7,0,20250508,0,NB,Oslo
12489,0,13,491.03684931411993,617.77727438491,CR02-high,7,0,20250508,0,NB,Oslo
