LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(µm),(µm),(µm),(frame),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID15436762,15436762,216,430.6628723144531,354.0264814126882,195.98804764328284,154.4256432913469,24.0,24,7.5,1,,732.1279251170047,612.0,395.0,1861.0,1407882.0,282.746909889831,0.1572178411917568,0.7035675626071006
ID15075285,15075285,216,500.45379638671875,347.2463723769571,198.22831617438086,154.1014415099155,10.0,10,7.5,1,,746.1149245969839,616.0,407.0,2849.0,1434779.0,324.35958162239007,0.1685368495170817,0.6635313554029273
ID15817224,15817224,216,441.38299560546875,334.99568533639217,196.0893147601314,158.87809330968952,7.0,7,7.5,1,,730.4700988039522,605.0,412.0,2089.0,1404694.0,296.26081914558375,0.1585735939773814,0.6749404596600785
ID16048072,16048072,216,434.0555725097656,326.48724750386435,179.1909908340167,174.35959753342829,3.0,3,7.5,1,,774.8694747789912,583.0,410.0,3025.0,1490074.0,435.03169729035943,0.1833300091201992,0.5519062704898593
ID15774927,15774927,216,473.9937438964844,350.69418159296174,190.90747904183172,136.80602253295427,20.0,20,7.5,1,,735.6921476859075,598.0,401.0,2442.0,1414736.0,329.4978945513177,0.15999578620268404,0.6159218423727355
ID15206699,15206699,217,391.27935791015625,574.3497226378835,159.5917473902896,166.98374315761248,5.0,5,7.5,1,,738.0171606864275,557.0,419.0,3083.0,1419207.0,429.6822050213592,0.16458272227803142,0.4854706587263278
ID15367212,15367212,217,416.1397399902344,558.8822320314222,170.21752739064368,155.14211814535207,11.0,11,7.5,1,,719.5559022360894,573.0,392.0,2526.0,1383706.0,343.33394999292875,0.15474578865780525,0.5617075187607545
ID15887103,15887103,217,447.2864990234375,561.719835952727,174.00159247691104,128.59060317745713,22.0,22,7.5,1,,727.671866874675,574.0,390.0,2680.0,1399313.0,351.9092861157908,0.15893984972708972,0.5671615165481273
ID15130347,15130347,217,383.7666320800781,565.0515778307831,171.38496070962458,163.99492760185194,27.0,27,7.5,1,,714.6807072282892,581.0,400.0,2366.0,1374331.0,317.2955878840022,0.14939319736689197,0.5855179598114971
ID15322663,15322663,217,394.1802673339844,559.8105718830127,171.61567220028613,154.48224996109832,25.0,25,7.5,1,,716.7067082683308,579.0,393.0,2408.0,1378227.0,322.6666454582687,0.15266670955401337,0.5883801138372207
ID15964899,15964899,217,456.8335266113281,544.751110797804,172.4727470835916,137.7299470519102,15.0,15,7.5,1,,737.3790951638066,579.0,406.0,2534.0,1417980.0,367.98368160417715,0.16508566450155046,0.5678632454902081
ID15595647,15595647,217,436.7207946777344,550.9305357775538,174.58633030243442,135.49326320381203,18.0,18,7.5,1,,729.0764430577223,573.0,401.0,2705.0,1402014.0,365.9761793784688,0.15794007511744398,0.5434461274291723
ID15773219,15773219,217,418.1825256347656,561.1420084902488,171.9177332636459,127.42154089935607,20.0,20,7.5,1,,730.6157046281851,578.0,419.0,2575.0,1404974.0,351.27824041377767,0.15888785996125349,0.5703179654105601
ID15399865,15399865,217,424.493408203125,571.6443947353279,171.2026109484277,170.33988355397398,28.0,28,7.5,1,,718.4102964118565,573.0,393.0,2553.0,1381503.0,332.18948186333364,0.15354094465781007,0.5757154182860011
ID14946673,14946673,217,445.1836242675781,549.9141023345322,176.4112892970306,134.00411877067697,17.0,17,7.5,1,,735.3146125845034,578.0,375.0,2805.0,1414010.0,372.9965425288745,0.1646537321539851,0.5574079295036506
ID15243519,15243519,217,491.8828125,545.8898454314402,172.5387973561926,144.64979209373442,14.0,14,7.5,1,,749.7103484139366,586.0,380.0,2671.0,1441693.0,370.38535608206024,0.17155379561127188,0.5927994463740619
ID15552884,15552884,217,383.4645690917969,561.1986663405803,165.0555731905116,160.26486348073848,9.0,9,7.5,1,,720.0956838273531,572.0,385.0,2479.0,1384744.0,345.0119818714228,0.15406650982333037,0.5572671355618494
ID16046442,16046442,217,401.2577209472656,583.8675632586588,166.29498873605942,155.62273731548262,3.0,3,7.5,1,,711.483099323973,569.0,412.0,2712.0,1368182.0,335.35058006636433,0.14982920753269882,0.5529153771228688
ID15474380,15474380,217,350.3311767578125,597.1110211514791,169.46354451505528,147.7105490749367,0.0,0,7.5,1,,696.3676547061882,569.0,412.0,2512.0,1339115.0,302.73956472865086,0.1403254751976715,0.5661181762656979
ID15021636,15021636,217,454.814453125,551.407919481088,170.9089995944037,149.18260893152384,12.0,12,7.5,1,,739.7020280811232,574.0,398.0,2719.0,1422447.0,380.13765803213636,0.1657775938754137,0.5534215141959052
ID15928274,15928274,217,412.88031005859375,560.1173879446483,174.61702869567603,158.96407055839532,26.0,26,7.5,1,,732.6541861674467,575.0,381.0,2769.0,1408894.0,346.83949500214203,0.1594440419775631,0.5809770646632058
ID15700237,15700237,217,481.9320983886719,549.7242508208332,176.7564500814301,132.88341888793187,16.0,16,7.5,1,,736.0327613104524,579.0,401.0,2670.0,1415391.0,361.98801508842433,0.1644983574452823,0.5744544985726343
ID16005846,16005846,217,351.2118835449219,595.8639182238076,169.57618690709984,148.6783490696303,1.0,1,7.5,1,,694.7108684347373,568.0,403.0,2524.0,1335929.0,296.225361416844,0.13963982034512754,0.574716302685007
ID15285519,15285519,217,420.9662170410156,566.8917067310412,164.89184508349138,164.30359439737765,8.0,8,7.5,1,,717.7197087883516,589.0,406.0,2391.0,1380175.0,300.23337430113247,0.1527924106853475,0.6336895932469139
ID15853081,15853081,217,421.639404296875,576.327169817492,163.5466670333289,161.57549083286222,4.0,4,7.5,1,,721.1534061362454,584.0,406.0,2310.0,1386778.0,312.27902134519894,0.15501747517324763,0.6198790362438195
ID15513799,15513799,217,361.3977966308594,592.042299924136,167.6556140004134,152.5577748556421,2.0,2,7.5,1,,694.1071242849714,596.0,414.0,1902.0,1334768.0,248.59192218042742,0.13772517051540203,0.675998041395928
ID14984783,14984783,217,476.34051513671875,559.394782185967,179.69749260727693,135.10240108260678,23.0,23,7.5,1,,732.66874674987,576.0,409.0,2712.0,1408922.0,354.73964598967234,0.16340668578444345,0.5801846042545048
ID15741852,15741852,217,430.7198181152344,575.4746291502375,162.71519040716515,161.92652511931183,6.0,6,7.5,1,,732.8793551742069,571.0,403.0,2616.0,1409327.0,357.7647015723536,0.161643587323934,0.5700993886213004
ID15622018,15622018,217,378.6763916015625,576.3187470986373,174.78402749363758,175.28102643277973,29.0,29,7.5,1,,702.1554862194488,579.0,402.0,2216.0,1350245.0,297.8253828031487,0.14310668143044752,0.5903026434935771
ID15817247,15817247,217,432.1392822265625,568.5973314134626,166.5341194578432,164.53846614057986,7.0,7,7.5,1,,721.7363494539782,583.0,374.0,2497.0,1387899.0,329.44853121331795,0.1554433841417527,0.589446741253337
ID15662237,15662237,217,450.1749267578125,560.049634422019,172.00990818684258,129.3193844411415,21.0,21,7.5,1,,725.2641705668227,581.0,407.0,2573.0,1394683.0,332.2053824514824,0.15814918320358556,0.5962412270878249
ID15070993,15070993,217,466.98529052734375,558.9602138444733,170.98948710468073,129.66898866911333,19.0,19,7.5,1,,737.5689027561102,577.0,418.0,2604.0,1418345.0,358.2549650595151,0.16444746179752834,0.5814972316783724
ID15075283,15075283,217,437.1824951171875,559.1922236594652,169.57662925160523,154.27883893497918,10.0,10,7.5,1,,745.7358294331773,570.0,401.0,3018.0,1434050.0,411.975015028809,0.16998191079899816,0.5259781301023387
ID15434965,15434965,217,503.4742126464844,557.5658974143741,177.37154659043193,141.05907142223873,24.0,24,7.5,1,,757.6505460218409,573.0,410.0,2836.0,1456962.0,417.53015628621444,0.17675769201910294,0.5451328637247677
ID15167384,15167384,217,473.68035888671875,548.8568997091724,170.25779285798592,144.24395408923965,13.0,13,7.5,1,,736.7628705148206,592.0,417.0,2601.0,1416795.0,346.22631428279595,0.16362279255864448,0.5984518798103949
ID15220648,15220648,218,514.9654541015625,95.4706683540635,196.78338338684617,270.54418207209295,5.0,5,7.5,1,,739.1341653666146,595.0,403.0,2585.0,1421355.0,337.5207469518924,0.17318830058756557,0.6465522491768494
ID15941490,15941490,218,516.87158203125,107.93376883284215,199.2595042020828,265.271495859888,26.0,26,7.5,1,,761.1924076963079,597.0,393.0,2651.0,1463773.0,385.19223872605886,0.18478227780054152,0.6164085906390409
ID15396776,15396776,218,484.5772399902344,100.28263522842195,197.3269067070164,271.68911844605003,11.0,11,7.5,1,,739.7119084763391,599.0,381.0,2334.0,1422466.0,330.6229311152484,0.17301339918236222,0.6599885482942269
ID16061111,16061111,218,537.8389892578125,90.82629319330987,193.67485037046032,273.0877029203177,3.0,3,7.5,1,,741.7883515340613,584.0,381.0,2445.0,1426459.0,355.50861606623994,0.177019201846743,0.6276198987267027
ID15567854,15567854,218,480.8172912597656,96.48814010097279,196.4941391364641,270.48786271001325,9.0,9,7.5,1,,727.5860634425377,596.0,396.0,2394.0,1399148.0,314.7558362855352,0.1657672590668712,0.6573966376139816
ID15865783,15865783,218,492.94805908203125,93.12992979738016,193.93676726048045,270.19386530889153,4.0,4,7.5,1,,729.5143005720229,600.0,397.0,2164.0,1402856.0,307.39051954662784,0.16828558990857237,0.6837089199178416
ID15144623,15144623,218,529.0075073242188,108.09284229165699,199.95646091629087,264.2097169160904,27.0,27,7.5,1,,755.876235049402,594.0,373.0,2649.0,1453550.0,376.4298156499714,0.18286047930863666,0.6208447370007505
ID15413477,15413477,218,439.9513244628906,108.89603759407794,199.65987144345326,263.82039703834994,28.0,28,7.5,1,,721.3775351014041,589.0,394.0,2261.0,1387209.0,313.23365817666013,0.15899852369687836,0.6318796891339173
ID15790053,15790053,218,560.78125,107.39430458812174,201.5342087380608,268.0294858851394,20.0,20,7.5,1,,769.1882475299012,595.0,373.0,2845.0,1479149.0,407.38751430658783,0.1907293862570037,0.6048664003669258
ID15259263,15259263,218,533.0927734375,108.88453049102996,196.34747285410134,268.1894865961202,14.0,14,7.5,1,,763.2714508580343,589.0,351.0,2872.0,1467771.0,396.20144230403025,0.18529379108469468,0.6023207425423571
ID15717816,15717816,218,530.3240966796875,107.62924741912285,197.86202891087092,269.85743328126534,16.0,16,7.5,1,,751.1632865314613,599.0,398.0,2444.0,1444487.0,347.8062576875115,0.17957614435784103,0.657581549805498
ID15904367,15904367,218,538.2318115234375,107.2184143139446,201.43499964321393,265.61779646509376,22.0,22,7.5,1,,769.9589183567342,593.0,416.0,2750.0,1480631.0,400.42785764117883,0.19031774181934577,0.6148789634156672
ID15338103,15338103,218,553.1489868164062,102.23730686746664,200.12201512793743,271.8464520685653,25.0,25,7.5,1,,789.1383255330213,581.0,415.0,3337.0,1517513.0,457.99834211095447,0.20118717978272987,0.5771767656295749
ID15105912,15105912,218,581.0018920898438,107.3796703651757,201.84649180183044,267.4983543692574,19.0,19,7.5,1,,769.2870514820593,596.0,375.0,2624.0,1479339.0,401.6020490485457,0.19078356630326965,0.6138052921254099
ID15678577,15678577,218,553.5352783203125,106.52343651858175,200.65932118021314,267.498433020411,21.0,21,7.5,1,,770.383775351014,585.0,389.0,2894.0,1481448.0,421.93220180593823,0.19154741488784807,0.5870288126111223
ID14964731,14964731,218,566.8130493164062,106.39755612744611,199.88400654024417,269.5265801289413,17.0,17,7.5,1,,763.5902236089444,588.0,406.0,3143.0,1468384.0,413.54784176414904,0.18819840410268163,0.5849133961394634
ID16022251,16022251,218,505.26116943359375,88.50682962571219,192.91734553315698,275.5696148730558,1.0,1,7.5,1,,736.7623504940198,587.0,401.0,2577.0,1416794.0,339.8135548004321,0.16769592058943997,0.6227438639166952
ID15645809,15645809,218,309.9175109863281,106.3891060993279,199.32706754981837,264.37454997445826,29.0,29,7.5,1,,682.8543941757671,589.0,389.0,2173.0,1313129.0,247.40189326275262,0.1263121072912899,0.6190722161144862
ID15489796,15489796,218,460.05523681640625,84.64990170384094,192.5078127471995,274.85862421079753,0.0,0,7.5,1,,729.3749349973999,586.0,375.0,2381.0,1402588.0,335.13282398895404,0.16385533572081243,0.6128094451676773
ID15182670,15182670,218,582.2262573242188,109.21215201205233,195.86743430564604,266.8971240304146,13.0,13,7.5,1,,759.6198647945918,589.0,410.0,3052.0,1460749.0,393.8743065571181,0.18429053678740298,0.6002241061387228
ID15453121,15453121,218,554.073974609375,106.64926383129762,199.65482448145465,268.0732447388917,24.0,24,7.5,1,,780.811232449298,596.0,392.0,2796.0,1501500.0,419.9888733458642,0.19630295284245525,0.6101321650083785
ID15628293,15628293,218,567.3919677734375,107.35111575505049,200.34189869366122,267.392559406637,18.0,18,7.5,1,,762.2813312532502,584.0,409.0,2711.0,1465867.0,407.97079428621663,0.186402519890128,0.5871322338563761
ID14999944,14999944,218,565.6085815429688,106.68749309829208,199.34753476047567,268.78580681748093,23.0,23,7.5,1,,766.5205408216328,606.0,403.0,2607.0,1474019.0,370.4434836487951,0.188218318140526,0.655537406138983
ID15528513,15528513,218,547.889404296875,92.0861478987293,192.40386268479992,275.5250587785397,2.0,2,7.5,1,,753.1216848673947,587.0,388.0,2677.0,1448253.0,366.0160060909163,0.18319328778235047,0.6371606259441747
ID15828289,15828289,218,490.23907470703125,96.88305878680099,196.25995219319654,270.6023859289229,7.0,7,7.5,1,,731.0098803952158,594.0,400.0,2249.0,1405732.0,316.4085143880439,0.16844279232536785,0.666116297320504
ID15102419,15102419,218,491.0851135253906,97.80063949470599,197.21681351520004,269.6352894491007,10.0,10,7.5,1,,733.0478419136765,588.0,392.0,2518.0,1409651.0,332.13957768191045,0.16997838109990543,0.6412945332918799
ID15299857,15299857,218,446.9124450683594,96.88939769520185,196.26084140165634,271.3790691676279,8.0,8,7.5,1,,731.516900676027,600.0,410.0,2185.0,1406707.0,313.430878850882,0.16530220040248733,0.6621443044285446
ID15981899,15981899,218,539.6993408203125,106.71894218680364,196.9473077801186,268.8873601152187,15.0,15,7.5,1,,758.3338533541341,588.0,389.0,2720.0,1458276.0,393.11710746302697,0.18444855152129988,0.6007967075425789
ID15034137,15034137,218,553.8502197265625,109.5322703408033,195.3602595496006,267.12069133372245,12.0,12,7.5,1,,752.6073842953718,588.0,414.0,2910.0,1447264.0,375.59026495033754,0.1815909383261746,0.6159013623558807
ID15755084,15755084,218,438.66265869140625,96.07605990284414,197.14287547347394,270.90912124375996,6.0,6,7.5,1,,714.5392615704628,594.0,395.0,2285.0,1374059.0,297.35793903169576,0.15699193433678216,0.6521140594491692
ID16024118,16024118,219,250.92796325683594,377.43426439687306,71.19777973904748,293.5225726115706,1.0,1,7.5,1,,722.7379095163807,612.0,436.0,2015.0,1389825.0,258.93699078315535,0.1438327697034666,0.7019594795151136
ID15720425,15720425,219,331.7074279785156,376.15128577149966,66.7862623443238,291.1745333787346,16.0,16,7.5,1,,713.4596983879355,572.0,396.0,2329.0,1371983.0,305.1803424682614,0.1386342362607495,0.569284214777369
ID15984634,15984634,219,342.2433776855469,375.5842793924665,67.28995202873864,291.02073362417843,15.0,15,7.5,1,,713.6427457098284,575.0,419.0,2103.0,1372335.0,310.1159290855309,0.14012874636161804,0.5656660546472537
ID15868095,15868095,219,349.4338073730469,374.3671034892622,68.34977086442196,291.0066824650263,4.0,4,7.5,1,,708.5096203848154,591.0,410.0,2042.0,1362464.0,273.9675582661603,0.1373202287836215,0.6244941332213256
ID16062311,16062311,219,335.27130126953125,375.85770320536767,67.84246953173945,291.50532307385515,3.0,3,7.5,1,,716.1596463858555,588.0,378.0,2119.0,1377175.0,285.5423577674168,0.14004396638183658,0.616186391369749
ID15682168,15682168,219,221.84791564941406,375.4038245558567,60.62377113703128,293.7472007505156,21.0,21,7.5,1,,713.801872074883,602.0,413.0,1794.0,1372641.0,252.54992347385428,0.13793785674634096,0.685212638952243
ID15569457,15569457,219,327.9144592285156,373.81324820627555,66.95830400233666,290.85008782052773,9.0,9,7.5,1,,714.5761830473219,584.0,395.0,2190.0,1374130.0,289.8318932090038,0.14014828998004533,0.6061202892701586
ID15531214,15531214,219,267.8699951171875,375.9188138984105,67.9313905089222,293.14863650413787,2.0,2,7.5,1,,734.2948517940717,600.0,422.0,2136.0,1412049.0,297.3467599276224,0.15407227028935527,0.659369333085335
ID15908177,15908177,219,206.18507385253906,379.02471938438157,48.43150197304087,293.8401065838585,22.0,22,7.5,1,,693.9797191887676,600.0,412.0,1640.0,1334523.0,226.64307480129233,0.12924143638173255,0.700889076298159
ID15792021,15792021,219,305.0317077636719,376.3889361170786,64.19721493969496,291.64262989891074,20.0,20,7.5,1,,700.7774310972438,590.0,415.0,1866.0,1347595.0,256.99378349627096,0.12919556868543175,0.6239732000896532
ID15757018,15757018,219,323.2112121582031,374.65379465250976,67.58623266026264,291.6856225789944,6.0,6,7.5,1,,713.142485699428,587.0,407.0,2234.0,1371373.0,283.2809346000289,0.13649213147331402,0.6046863180180948
ID15302021,15302021,219,355.1253662109375,374.46104249061744,67.11266986990125,290.8983015995743,8.0,8,7.5,1,,714.315652626105,594.0,418.0,2042.0,1373629.0,275.60453219782,0.14028409723571203,0.6377187432304261
ID15261124,15261124,219,377.20452880859375,375.0217380167927,67.49875341516574,290.4569981725139,14.0,14,7.5,1,,747.6183047321892,574.0,417.0,2435.0,1437670.0,369.88597522745476,0.15816449805527194,0.5520530535334375
ID14966665,14966665,219,295.6221618652344,375.8353248116772,66.94486413039127,293.02508883292194,17.0,17,7.5,1,,753.5522620904836,584.0,413.0,2129.0,1449081.0,344.12983318851315,0.1630604814936478,0.6139987266528432
ID15002507,15002507,219,215.6083526611328,385.06121883707556,43.465419613705606,293.33927418937867,23.0,23,7.5,1,,691.2532501300052,595.0,344.0,1684.0,1329280.0,227.30386185122342,0.12653788154601753,0.683179973059714
ID15634399,15634399,219,363.7117919921875,376.37486735147155,67.19814077754734,290.9141188479556,18.0,18,7.5,1,,720.1965678627145,584.0,409.0,1857.0,1384938.0,295.5654360742167,0.14379862479163835,0.612678386781479
ID15110420,15110420,219,347.13330078125,376.5318403809109,66.10024978917266,289.98737435712684,19.0,19,7.5,1,,706.6625065002601,588.0,410.0,1865.0,1358912.0,270.0165601414732,0.13691157296790735,0.6303258492309443
ID15222939,15222939,219,306.36834716796875,375.03496355296187,67.96292029801157,291.9762159878973,5.0,5,7.5,1,,708.8164326573063,582.0,422.0,2023.0,1363054.0,280.7020448476431,0.1340686462449529,0.5970436410479928
ID15106003,15106003,219,346.19183349609375,374.98595509783206,67.53359159798342,290.9899347433019,10.0,10,7.5,1,,711.4206968278731,581.0,407.0,1995.0,1368062.0,284.70298583565807,0.1403370964851731,0.615040484415274
ID15830280,15830280,219,358.66107177734375,374.832078083235,67.59919387847299,290.9868117950647,7.0,7,7.5,1,,705.1326053042121,590.0,431.0,2086.0,1355970.0,269.0472042588133,0.13588553142451085,0.6270626861732379
ID15456786,15456786,219,170.14451599121094,382.72735718384814,41.88739124481748,294.25459287222304,24.0,24,7.5,1,,671.9297971918877,589.0,422.0,1634.0,1292121.0,207.53905330950613,0.09290558372049987,0.550444119484104
ID15492566,15492566,219,227.0926055908203,377.7834197713715,71.53764109137943,294.47715192186763,0.0,0,7.5,1,,715.2657306292251,601.0,352.0,1765.0,1375456.0,259.6547327413633,0.1406221634490047,0.6792241824692086
ID15185564,15185564,219,346.7547302246094,375.72899948504636,66.77266549137855,289.7586585417145,13.0,13,7.5,1,,712.1029641185647,579.0,381.0,1912.0,1369374.0,293.88467056072375,0.14063035462218007,0.5974891221152479
ID15400404,15400404,219,287.1268005371094,375.1590409066547,67.20820924111031,292.24922937839904,11.0,11,7.5,1,,708.1305252210088,577.0,428.0,2109.0,1361735.0,288.9293975940365,0.1346576914962654,0.581725207023829
ID15037403,15037403,219,351.5492248535156,376.23875233542657,65.95302315021405,290.66401617651434,12.0,12,7.5,1,,709.5574622984919,570.0,422.0,2105.0,1364479.0,304.24979160585127,0.13902122474669326,0.5692939537852291
ID15564780,15564780,220,205.775146484375,637.9695542434409,363.8501869005837,250.35100997372305,9.0,9,7.5,1,,642.6957878315133,565.0,401.0,1666.0,1235904.0,196.80131890759182,0.10325180271894117,0.6112662840165783
ID15627308,15627308,220,244.4982452392578,641.4701377477683,366.58906677823137,264.1923812357139,18.0,18,7.5,1,,649.4867394695788,563.0,397.0,1709.0,1248963.0,204.75434942043353,0.10821406154614936,0.619479857020266
ID16057264,16057264,220,300.95068359375,634.910101090045,365.25118315164286,246.45948173828572,3.0,3,7.5,1,,670.6796671866874,565.0,369.0,1820.0,1289717.0,247.43197666735935,0.12276347489713783,0.5927481512999683
ID15336492,15336492,220,257.944580078125,642.7012788300733,373.2696133431795,263.14412384331644,25.0,25,7.5,1,,659.439417576703,582.0,407.0,1522.0,1268102.0,189.05751743069925,0.11341073082890439,0.710574625141031
ID15392675,15392675,220,232.8047637939453,643.5052987937546,365.0334698648809,260.63974570622247,11.0,11,7.5,1,,644.2433697347894,565.0,416.0,1520.0,1238880.0,194.77443676988008,0.1048308419346365,0.6276843212435738
ID15032492,15032492,220,215.3266143798828,642.3572105886782,366.60825711394045,259.35962213938404,12.0,12,7.5,1,,633.4732189287572,559.0,411.0,1522.0,1218169.0,188.8482609016149,0.09707031115997224,0.5936045544323238
ID15980351,15980351,220,242.5662384033203,641.2981058951032,361.0185089687904,262.06182297589777,15.0,15,7.5,1,,646.2397295891835,563.0,388.0,1831.0,1242719.0,208.83484615380883,0.10743877168969819,0.6004294610046443
ID15296891,15296891,220,260.0097961425781,635.5790272816542,365.4415977559819,247.19107927574686,8.0,8,7.5,1,,654.4123764950598,564.0,384.0,1837.0,1258435.0,217.77836252697847,0.11091648287679244,0.6000417254065308
ID14998838,14998838,220,299.6072082519531,641.2809071557161,366.0590322822939,261.0137303822002,23.0,23,7.5,1,,677.6900676027041,561.0,415.0,1994.0,1303198.0,267.60693767292776,0.12734627446852687,0.572127282606943
ID15941670,15941670,220,232.62213134765625,651.7175870642744,375.8842866701097,267.67728857727116,26.0,26,7.5,1,,647.7332293291731,572.0,394.0,1561.0,1245591.0,189.0554512726443,0.1060441580346398,0.6569786412293217
ID15144624,15144624,220,276.6095886230469,643.5336671926121,375.0485183644629,264.42677440692097,27.0,27,7.5,1,,662.1669266770671,568.0,405.0,1800.0,1273347.0,224.51679808082642,0.11768945958357445,0.6211050412117441
ID15452019,15452019,220,293.07171630859375,641.3392960244357,366.34737815984585,261.61878899670313,24.0,24,7.5,1,,670.6796671866874,563.0,401.0,1842.0,1289717.0,253.70627386822207,0.1237593254908624,0.5822621421658506
